197;UBSgrowth196;growth for client 17;2016-02-12 20:57:18;55449762.00;79060.000;NULL;17;4;Strategy6;5966695.00;41165.000;158094.000
198;MRLretirement197;retirement for client 26;2016-02-12 20:57:18;1458299.00;3713.000;NULL;26;4;Strategy7;9114408.00;90352.000;149202.000
199;MRLgrowth198;growth for client 5;2016-02-12 20:57:18;31352018.00;64122.000;NULL;5;2;FI;8863555.00;15849.000;163305.000
200;WCVgrowth199;growth for client 13;2016-02-12 20:57:18;48577954.00;74997.000;NULL;13;3;FI;8579180.00;99050.000;179020.000
201;MRGgrowth200;growth for client 34;2016-02-12 20:57:18;33441223.00;28151.000;NULL;34;9;Strategy8;9203395.00;32054.000;66448.000
202;XFIsavings201;savings for client 38;2016-02-12 20:57:18;17229677.00;7381.000;NULL;38;8;Strategy3;1895537.00;37342.000;79022.000
203;UBSgrowth202;growth for client 34;2016-02-12 20:57:18;33149854.00;77185.000;NULL;34;5;Strategy6;3477056.00;63474.000;181446.000
204;WCVretirement203;retirement for client 7;2016-02-12 20:57:18;57985266.00;33239.000;NULL;7;4;Strategy1;8816667.00;78268.000;6674.000
205;XFIgrowth204;growth for client 41;2016-02-12 20:57:18;1889283.00;90334.000;NULL;41;7;FI;6037015.00;50649.000;34634.000
206;MRGsavings205;savings for client 9;2016-02-12 20:57:18;98474824.00;12292.000;NULL;9;0;EquityIndex;8069909.00;53162.000;142006.000
207;MRGretirement206;retirement for client 39;2016-02-12 20:57:18;3466312.00;37249.000;NULL;39;5;Strategy1;8163025.00;56707.000;96986.000
208;MRGsavings207;savings for client 3;2016-02-12 20:57:18;6021041.00;89936.000;NULL;3;6;EquityIndex;9272827.00;82950.000;145117.000
209;MRGretirement208;retirement for client 38;2016-02-12 20:57:18;96257988.00;7517.000;NULL;38;8;Strategy4;9329895.00;60793.000;11021.000
210;XFIaccount209;account for client 30;2016-02-12 20:57:18;47508589.00;93168.000;NULL;30;2;Strategy2;2175949.00;17007.000;180904.000
211;MRGsavings210;savings for client 6;2016-02-12 20:57:18;50737362.00;534.000;NULL;6;2;Strategy2;547675.00;19805.000;187907.000
212;UBSretirement211;retirement for client 17;2016-02-12 20:57:18;92221449.00;46610.000;NULL;17;8;Strategy9;5313537.00;6141.000;175657.000
213;UBSsavings212;savings for client 18;2016-02-12 20:57:18;53796305.00;19148.000;NULL;18;7;Strategy4;4383814.00;69513.000;32636.000
214;MRGsavings213;savings for client 18;2016-02-12 20:57:18;21001547.00;54012.000;NULL;18;6;FIDynamic;8095187.00;59703.000;136645.000
215;XFIretirement214;retirement for client 7;2016-02-12 20:57:18;16744758.00;83778.000;NULL;7;6;Strategy1;9184351.00;35741.000;24540.000
216;XFIretirement215;retirement for client 27;2016-02-12 20:57:18;55262971.00;2214.000;NULL;27;3;Strategy2;6431804.00;4798.000;138627.000
217;UBSsavings216;savings for client 12;2016-02-12 20:57:18;5662740.00;81950.000;NULL;12;7;Strategy8;3935675.00;77479.000;117309.000
218;XFIretirement217;retirement for client 36;2016-02-12 20:57:18;85836284.00;77382.000;NULL;36;0;Strategy8;7272245.00;12643.000;171827.000
219;UBSretirement218;retirement for client 30;2016-02-12 20:57:18;99247920.00;32685.000;NULL;30;3;PRDT-Product2;2382972.00;84164.000;44733.000
220;MRLgrowth219;growth for client 48;2016-02-12 20:57:18;18108666.00;95709.000;NULL;48;4;Strategy1;4072873.00;75375.000;15792.000
221;WCVgrowth220;growth for client 40;2016-02-12 20:57:18;31886227.00;17795.000;NULL;40;9;FIDynamic;1104074.00;78323.000;95533.000
222;MRGretirement221;retirement for client 15;2016-02-12 20:57:18;75275349.00;29938.000;NULL;15;0;Strategy1;2056488.00;65690.000;43614.000
223;XFIaccount222;account for client 9;2016-02-12 20:57:18;61219056.00;74575.000;NULL;9;9;FIDynamic;5010441.00;13768.000;191427.000
224;MRGsavings223;savings for client 35;2016-02-12 20:57:18;36191440.00;45865.000;NULL;35;4;E2;2746075.00;88882.000;92985.000
225;MRLgrowth224;growth for client 26;2016-02-12 20:57:18;13547229.00;90913.000;NULL;26;5;Strategy4;9818081.00;16783.000;79005.000
226;UBSgrowth225;growth for client 1;2016-02-12 20:57:18;30513430.00;82409.000;NULL;1;4;Strategy1;5973215.00;65542.000;34255.000
227;MRGaccount226;account for client 45;2016-02-12 20:57:18;73791547.00;45088.000;NULL;45;3;Strategy3;8514875.00;40680.000;162135.000
228;MRGretirement227;retirement for client 5;2016-02-12 20:57:18;86365830.00;53461.000;NULL;5;6;Strategy4;3275917.00;39675.000;67753.000
229;MRGretirement228;retirement for client 45;2016-02-12 20:57:18;48659670.00;12043.000;NULL;45;0;Strategy7;2025015.00;98607.000;191378.000
230;UBSaccount229;account for client 27;2016-02-12 20:57:18;94845543.00;30064.000;NULL;27;3;Strategy9;9121360.00;52914.000;140342.000
231;MRLsavings230;savings for client 29;2016-02-12 20:57:18;19730081.00;45729.000;NULL;29;6;Strategy4;7863484.00;51910.000;24232.000
232;WCVretirement231;retirement for client 15;2016-02-12 20:57:18;61336582.00;30014.000;NULL;15;4;FIDynamic;4262169.00;55821.000;104768.000
233;XFIsavings232;savings for client 44;2016-02-12 20:57:18;96501342.00;87111.000;NULL;44;4;Strategy1;2956666.00;25728.000;42019.000
234;MRGgrowth233;growth for client 3;2016-02-12 20:57:18;31224965.00;29049.000;NULL;3;3;Strategy1;1713335.00;7572.000;44840.000
235;MRGgrowth234;growth for client 7;2016-02-12 20:57:18;20665777.00;64173.000;NULL;7;6;Strategy1;6011634.00;20350.000;100772.000
236;MRGgrowth235;growth for client 14;2016-02-12 20:57:18;75231615.00;37938.000;NULL;14;1;FixedIncome;5013751.00;14920.000;82573.000
237;UBSgrowth236;growth for client 24;2016-02-12 20:57:18;55300602.00;84177.000;NULL;24;9;E1;3224824.00;29845.000;91931.000
238;WCVaccount237;account for client 38;2016-02-12 20:57:18;44257034.00;10414.000;NULL;38;9;Strategy4;5744198.00;94116.000;127840.000
239;MRGgrowth238;growth for client 40;2016-02-12 20:57:18;64548199.00;46859.000;NULL;40;8;Strategy7;3446190.00;93909.000;157580.000
240;MRGsavings239;savings for client 24;2016-02-12 20:57:18;46357858.00;46745.000;NULL;24;2;Strategy1;3845070.00;25048.000;192140.000
241;WCVaccount240;account for client 7;2016-02-12 20:57:18;46068379.00;54712.000;NULL;7;5;AssetAlloc;7924519.00;30824.000;161779.000
242;XFIsavings241;savings for client 22;2016-02-12 20:57:18;96997492.00;95314.000;NULL;22;3;PRDT-Product2;5846171.00;38118.000;66373.000
243;UBSretirement242;retirement for client 42;2016-02-12 20:57:18;61058478.00;34558.000;NULL;42;2;EquityIndex;5174363.00;36182.000;112295.000
244;UBSsavings243;savings for client 32;2016-02-12 20:57:19;345445.00;68572.000;NULL;32;2;Strategy2;604010.00;28264.000;130863.000
245;UBSgrowth244;growth for client 46;2016-02-12 20:57:19;73080980.00;73613.000;NULL;46;4;FIDynamic;7268154.00;95564.000;9066.000
246;MRLgrowth245;growth for client 19;2016-02-12 20:57:19;58460980.00;65692.000;NULL;19;7;E1;9677776.00;94387.000;47481.000
247;MRLgrowth246;growth for client 1;2016-02-12 20:57:19;29942252.00;73460.000;NULL;1;7;FixedIncome;5753653.00;44041.000;46844.000
248;MRGretirement247;retirement for client 47;2016-02-12 20:57:19;20743117.00;61532.000;NULL;47;6;AssetAlloc;4336009.00;17328.000;188693.000
249;MRGaccount248;account for client 5;2016-02-12 20:57:19;29661100.00;24997.000;NULL;5;9;FIDynamic;9034364.00;27536.000;47805.000
250;WCVretirement249;retirement for client 33;2016-02-12 20:57:19;3189889.00;5233.000;NULL;33;8;E2;1929141.00;10397.000;16922.000
251;UBSsavings250;savings for client 5;2016-02-12 20:57:19;58263298.00;29421.000;NULL;5;2;FixedIncome;5340164.00;43357.000;27249.000
252;UBSaccount251;account for client 20;2016-02-12 20:57:19;73437516.00;79461.000;NULL;20;3;EquityIndex;8483043.00;33963.000;182044.000
253;MRGretirement252;retirement for client 7;2016-02-12 20:57:19;55709869.00;84209.000;NULL;7;0;E1;7072471.00;54105.000;162863.000
254;UBSretirement253;retirement for client 40;2016-02-12 20:57:19;6125296.00;53026.000;NULL;40;1;E1;9872640.00;63683.000;80839.000
255;XFIretirement254;retirement for client 5;2016-02-12 20:57:19;46999484.00;40951.000;NULL;5;6;Strategy6;6560197.00;13037.000;54494.000
256;MRGsavings255;savings for client 46;2016-02-12 20:57:19;22148349.00;28159.000;NULL;46;1;FixedIncome;1407290.00;49480.000;137511.000
257;XFIretirement256;retirement for client 4;2016-02-12 20:57:19;40790496.00;14820.000;NULL;4;6;FixedIncome;294396.00;28888.000;51350.000
258;WCVretirement257;retirement for client 20;2016-02-12 20:57:19;68681875.00;45503.000;NULL;20;4;PRDT-Product2;9330650.00;82194.000;104879.000
259;WCVretirement258;retirement for client 39;2016-02-12 20:57:19;31642386.00;43195.000;NULL;39;3;AssetAlloc;907206.00;6723.000;180300.000
260;MRGgrowth259;growth for client 46;2016-02-12 20:57:19;38400544.00;98796.000;NULL;46;1;E2;7432710.00;17866.000;81158.000
261;WCVaccount260;account for client 37;2016-02-12 20:57:19;84498689.00;76891.000;NULL;37;2;Strategy3;6244424.00;76127.000;18697.000
262;MRGsavings261;savings for client 11;2016-02-12 20:57:19;37596774.00;70256.000;NULL;11;1;Strategy9;3833381.00;67595.000;153054.000
263;XFIretirement262;retirement for client 17;2016-02-12 20:57:19;91061636.00;13887.000;NULL;17;2;AssetAlloc;851055.00;72880.000;145112.000
264;UBSretirement263;retirement for client 19;2016-02-12 20:57:19;3273185.00;49560.000;NULL;19;1;Strategy4;3640764.00;8209.000;175488.000
265;WCVsavings264;savings for client 48;2016-02-12 20:57:19;48685584.00;89386.000;NULL;48;7;Strategy5;7496551.00;19710.000;99070.000
266;UBSsavings265;savings for client 17;2016-02-12 20:57:19;35743959.00;83254.000;NULL;17;5;Strategy8;8338436.00;85761.000;101183.000
267;MRLgrowth266;growth for client 22;2016-02-12 20:57:19;1157472.00;46976.000;NULL;22;5;Strategy3;747105.00;9956.000;6519.000
268;MRLaccount267;account for client 18;2016-02-12 20:57:19;77958224.00;33895.000;NULL;18;0;AssetAlloc;5435611.00;78907.000;132950.000
269;MRLsavings268;savings for client 48;2016-02-12 20:57:19;75905379.00;26419.000;NULL;48;8;Strategy2;1133019.00;1532.000;117577.000
270;WCVgrowth269;growth for client 35;2016-02-12 20:57:19;37231201.00;79882.000;NULL;35;0;Strategy8;4032717.00;91825.000;35614.000
271;MRGaccount270;account for client 26;2016-02-12 20:57:19;72954381.00;7873.000;NULL;26;0;PRDT-Product2;6331792.00;61970.000;181104.000
272;MRLsavings271;savings for client 14;2016-02-12 20:57:19;25304251.00;48249.000;NULL;14;8;E2;4000633.00;11859.000;94975.000
273;UBSaccount272;account for client 27;2016-02-12 20:57:19;68356588.00;44480.000;NULL;27;7;Strategy5;9895644.00;97542.000;137489.000
274;MRGretirement273;retirement for client 1;2016-02-12 20:57:19;69874197.00;99324.000;NULL;1;8;Strategy5;3044730.00;92229.000;191107.000
275;MRLgrowth274;growth for client 45;2016-02-12 20:57:19;94892281.00;27175.000;NULL;45;9;Strategy1;6697490.00;59329.000;63546.000
276;WCVaccount275;account for client 44;2016-02-12 20:57:19;78498922.00;51829.000;NULL;44;7;Strategy6;9713512.00;23334.000;173832.000
277;UBSgrowth276;growth for client 23;2016-02-12 20:57:19;45396843.00;22568.000;NULL;23;2;Strategy6;6674047.00;79633.000;96437.000
278;WCVaccount277;account for client 36;2016-02-12 20:57:19;90568549.00;36424.000;NULL;36;6;FixedIncome;8669658.00;47107.000;89554.000
279;WCVaccount278;account for client 35;2016-02-12 20:57:19;31589371.00;89086.000;NULL;35;8;Strategy6;8849772.00;76870.000;33968.000
280;WCVaccount279;account for client 30;2016-02-12 20:57:19;6637475.00;25272.000;NULL;30;3;Strategy9;4557473.00;75583.000;113239.000
281;UBSretirement280;retirement for client 10;2016-02-12 20:57:19;25432524.00;49486.000;NULL;10;1;Strategy7;742265.00;74370.000;100770.000
282;XFIgrowth281;growth for client 14;2016-02-12 20:57:19;84157339.00;36467.000;NULL;14;8;Strategy5;6337186.00;78904.000;52010.000
283;WCVgrowth282;growth for client 42;2016-02-12 20:57:19;98628789.00;12984.000;NULL;42;6;Strategy9;9311833.00;75900.000;194939.000
284;MRGsavings283;savings for client 19;2016-02-12 20:57:19;54783118.00;72334.000;NULL;19;4;Strategy5;6350774.00;28469.000;177163.000
285;MRGretirement284;retirement for client 28;2016-02-12 20:57:19;53919872.00;73669.000;NULL;28;4;Strategy9;9311217.00;67255.000;164103.000
286;MRLretirement285;retirement for client 38;2016-02-12 20:57:19;21417587.00;65506.000;NULL;38;5;Strategy9;1411105.00;6593.000;191682.000
287;XFIsavings286;savings for client 28;2016-02-12 20:57:19;50272647.00;93950.000;NULL;28;4;FixedIncome;8264565.00;49136.000;2743.000
288;XFIgrowth287;growth for client 3;2016-02-12 20:57:19;40901415.00;60189.000;NULL;3;5;Strategy4;5854085.00;54177.000;108851.000
289;WCVretirement288;retirement for client 48;2016-02-12 20:57:19;75479114.00;6549.000;NULL;48;2;E1;8094969.00;80940.000;110738.000
290;MRLgrowth289;growth for client 12;2016-02-12 20:57:19;34820672.00;37838.000;NULL;12;4;Strategy6;9521199.00;52254.000;129228.000
291;XFIsavings290;savings for client 4;2016-02-12 20:57:19;64459127.00;3078.000;NULL;4;3;Strategy2;4644882.00;88684.000;189254.000
292;UBSaccount291;account for client 12;2016-02-12 20:57:19;54246998.00;86477.000;NULL;12;7;Strategy9;757378.00;25597.000;122829.000
293;MRGgrowth292;growth for client 11;2016-02-12 20:57:19;84192157.00;7489.000;NULL;11;5;Strategy7;3365994.00;79221.000;72584.000
294;UBSaccount293;account for client 44;2016-02-12 20:57:19;37594773.00;20000.000;NULL;44;1;E1;3459978.00;70957.000;137173.000
295;UBSsavings294;savings for client 17;2016-02-12 20:57:19;22663397.00;98928.000;NULL;17;9;Strategy2;947838.00;97978.000;92648.000
296;UBSgrowth295;growth for client 29;2016-02-12 20:57:19;60657234.00;76320.000;NULL;29;9;FixedIncome;2947303.00;45737.000;110660.000
297;WCVsavings296;savings for client 25;2016-02-12 20:57:19;77402832.00;66556.000;NULL;25;2;Strategy3;6702062.00;38094.000;145068.000
298;XFIgrowth297;growth for client 2;2016-02-12 20:57:19;20130443.00;85305.000;NULL;2;4;FI;2964494.00;18213.000;87744.000
299;MRGsavings298;savings for client 14;2016-02-12 20:57:19;62918406.00;54142.000;NULL;14;6;Strategy3;7954623.00;23708.000;80087.000
300;MRGgrowth299;growth for client 39;2016-02-12 20:57:19;90698834.00;17144.000;NULL;39;8;Strategy2;9801472.00;93612.000;31952.000
301;UBSretirement300;retirement for client 32;2016-02-12 20:57:19;46767944.00;50685.000;NULL;32;2;Strategy3;3264969.00;4623.000;78067.000
302;MRLaccount301;account for client 48;2016-02-12 20:57:19;7670388.00;32268.000;NULL;48;9;AssetAlloc;1366372.00;54135.000;174376.000
303;MRGgrowth302;growth for client 45;2016-02-12 20:57:19;10959441.00;32180.000;NULL;45;5;E1;6279614.00;77934.000;39194.000
304;XFIretirement303;retirement for client 45;2016-02-12 20:57:19;5613281.00;62301.000;NULL;45;7;FI;2455928.00;90487.000;170814.000
305;UBSaccount304;account for client 2;2016-02-12 20:57:20;62334457.00;48909.000;NULL;2;0;Strategy2;6905277.00;73399.000;20887.000
306;MRLsavings305;savings for client 49;2016-02-12 20:57:20;18158987.00;55462.000;NULL;49;9;E1;4926904.00;81334.000;48686.000
307;WCVretirement306;retirement for client 11;2016-02-12 20:57:20;63770190.00;58578.000;NULL;11;5;Strategy7;1291051.00;878.000;48135.000
308;MRGgrowth307;growth for client 40;2016-02-12 20:57:20;30741216.00;58356.000;NULL;40;8;Strategy7;8596383.00;26373.000;124283.000
309;XFIretirement308;retirement for client 17;2016-02-12 20:57:20;83071496.00;96239.000;NULL;17;1;EquityIndex;9683675.00;91097.000;86784.000
310;WCVretirement309;retirement for client 19;2016-02-12 20:57:20;94215494.00;11424.000;NULL;19;3;Strategy8;2970376.00;679.000;135060.000
311;MRLsavings310;savings for client 38;2016-02-12 20:57:20;98217413.00;83440.000;NULL;38;4;Strategy3;4423488.00;52751.000;167495.000
312;MRLsavings311;savings for client 7;2016-02-12 20:57:20;62944297.00;148.000;NULL;7;1;AssetAlloc;3201114.00;84111.000;149317.000
313;WCVaccount312;account for client 10;2016-02-12 20:57:20;35121791.00;60646.000;NULL;10;3;Strategy8;7077187.00;25272.000;126161.000
314;MRGsavings313;savings for client 13;2016-02-12 20:57:20;99821983.00;19337.000;NULL;13;5;AssetAlloc;8590728.00;27706.000;82667.000
315;UBSgrowth314;growth for client 32;2016-02-12 20:57:20;42316205.00;77731.000;NULL;32;0;Strategy1;888092.00;68470.000;139107.000
316;MRLsavings315;savings for client 12;2016-02-12 20:57:20;64864207.00;6405.000;NULL;12;1;Strategy7;8935630.00;8834.000;89837.000
317;XFIgrowth316;growth for client 46;2016-02-12 20:57:20;99400462.00;31940.000;NULL;46;8;PRDT-Product2;6304979.00;59013.000;66901.000
318;WCVretirement317;retirement for client 19;2016-02-12 20:57:20;72674820.00;45936.000;NULL;19;6;Strategy1;8238927.00;67047.000;19071.000
319;UBSretirement318;retirement for client 1;2016-02-12 20:57:20;28696483.00;29878.000;NULL;1;8;Strategy3;4211875.00;32373.000;115190.000
320;MRGsavings319;savings for client 1;2016-02-12 20:57:20;41965877.00;33369.000;NULL;1;7;Strategy7;7595411.00;13752.000;133257.000
321;WCVgrowth320;growth for client 8;2016-02-12 20:57:20;33149082.00;33045.000;NULL;8;5;Strategy5;466061.00;32550.000;14279.000
322;MRLretirement321;retirement for client 3;2016-02-12 20:57:20;29334996.00;45543.000;NULL;3;0;Strategy8;6854538.00;44787.000;13325.000
323;XFIgrowth322;growth for client 43;2016-02-12 20:57:20;12677365.00;53456.000;NULL;43;8;Strategy6;247972.00;68898.000;142285.000
324;UBSretirement323;retirement for client 28;2016-02-12 20:57:20;52119361.00;73526.000;NULL;28;9;E1;4230656.00;68297.000;33955.000
325;MRLgrowth324;growth for client 2;2016-02-12 20:57:20;65633760.00;22297.000;NULL;2;5;Strategy8;5885432.00;54861.000;39199.000
326;UBSgrowth325;growth for client 48;2016-02-12 20:57:20;46518072.00;10948.000;NULL;48;4;PRDT-Product2;3894700.00;80623.000;76599.000
327;UBSgrowth326;growth for client 24;2016-02-12 20:57:20;1077058.00;56766.000;NULL;24;9;Strategy6;618935.00;61215.000;167786.000
328;MRGretirement327;retirement for client 36;2016-02-12 20:57:20;62470937.00;4333.000;NULL;36;3;FixedIncome;7701202.00;53111.000;71894.000
329;XFIsavings328;savings for client 48;2016-02-12 20:57:20;35194686.00;9281.000;NULL;48;8;PRDT-Product2;9841481.00;6999.000;51413.000
330;UBSretirement329;retirement for client 45;2016-02-12 20:57:20;42812924.00;38569.000;NULL;45;2;Strategy6;7279420.00;27470.000;146514.000
331;MRGsavings330;savings for client 11;2016-02-12 20:57:20;49041056.00;59674.000;NULL;11;6;FI;5285769.00;20360.000;110614.000
332;XFIaccount331;account for client 33;2016-02-12 20:57:20;65171476.00;23890.000;NULL;33;6;Strategy4;9947045.00;55023.000;196285.000
333;WCVsavings332;savings for client 40;2016-02-12 20:57:20;35016910.00;9210.000;NULL;40;6;Strategy1;56310.00;11995.000;57564.000
334;XFIsavings333;savings for client 49;2016-02-12 20:57:20;75049442.00;46115.000;NULL;49;0;FIDynamic;263585.00;9173.000;99589.000
335;UBSaccount334;account for client 43;2016-02-12 20:57:20;99247786.00;21444.000;NULL;43;8;EquityIndex;2552473.00;43141.000;198998.000
336;UBSgrowth335;growth for client 3;2016-02-12 20:57:20;17510751.00;85282.000;NULL;3;9;PRDT-Product2;8625958.00;65723.000;28265.000
337;MRGgrowth336;growth for client 44;2016-02-12 20:57:20;160419.00;90439.000;NULL;44;4;Strategy7;214609.00;31300.000;106611.000
338;XFIsavings337;savings for client 40;2016-02-12 20:57:20;50275398.00;16600.000;NULL;40;4;Strategy9;5434458.00;66733.000;109342.000
339;XFIsavings338;savings for client 11;2016-02-12 20:57:20;58156374.00;25931.000;NULL;11;0;EquityIndex;1028503.00;44635.000;194336.000
340;XFIsavings339;savings for client 16;2016-02-12 20:57:20;74914593.00;18962.000;NULL;16;3;Strategy5;1899336.00;11657.000;101791.000
341;MRGretirement340;retirement for client 5;2016-02-12 20:57:20;56044183.00;54457.000;NULL;5;4;FixedIncome;4240382.00;33925.000;22001.000
342;UBSsavings341;savings for client 37;2016-02-12 20:57:20;41884777.00;73002.000;NULL;37;7;E1;6977064.00;7994.000;82081.000
343;UBSgrowth342;growth for client 37;2016-02-12 20:57:20;61051382.00;61358.000;NULL;37;5;Strategy6;980043.00;6680.000;46342.000
344;UBSsavings343;savings for client 10;2016-02-12 20:57:20;70974707.00;27155.000;NULL;10;8;Strategy9;4881590.00;80267.000;199600.000
345;XFIgrowth344;growth for client 20;2016-02-12 20:57:20;36563574.00;79893.000;NULL;20;6;FI;142325.00;87601.000;62346.000
346;XFIsavings345;savings for client 30;2016-02-12 20:57:20;78237549.00;88793.000;NULL;30;5;EquityIndex;479528.00;1475.000;145488.000
347;XFIaccount346;account for client 26;2016-02-12 20:57:20;9683564.00;32818.000;NULL;26;6;Strategy8;5016327.00;21786.000;166296.000
348;MRLretirement347;retirement for client 17;2016-02-12 20:57:20;72868269.00;32962.000;NULL;17;1;E2;8934813.00;75498.000;170649.000
349;UBSretirement348;retirement for client 28;2016-02-12 20:57:20;40770236.00;23249.000;NULL;28;5;AssetAlloc;6515901.00;67410.000;119654.000
350;MRLsavings349;savings for client 48;2016-02-12 20:57:20;59193710.00;35833.000;NULL;48;7;FixedIncome;5414611.00;10620.000;22074.000
351;MRLaccount350;account for client 49;2016-02-12 20:57:20;88776627.00;94048.000;NULL;49;4;FixedIncome;1510079.00;63590.000;133764.000
352;WCVgrowth351;growth for client 9;2016-02-12 20:57:20;76462615.00;13278.000;NULL;9;4;PRDT-Product2;3387808.00;84388.000;77523.000
353;MRLaccount352;account for client 30;2016-02-12 20:57:20;81011287.00;70468.000;NULL;30;4;EquityIndex;9842743.00;44981.000;187227.000
354;MRLsavings353;savings for client 5;2016-02-12 20:57:20;734299.00;72266.000;NULL;5;4;Strategy5;8963664.00;97256.000;193513.000
355;MRGaccount354;account for client 8;2016-02-12 20:57:20;92035261.00;58934.000;NULL;8;8;Strategy1;8262030.00;20050.000;197308.000
356;UBSretirement355;retirement for client 14;2016-02-12 20:57:20;36220548.00;52879.000;NULL;14;5;Strategy9;343368.00;13297.000;48478.000
357;MRGgrowth356;growth for client 8;2016-02-12 20:57:20;14304304.00;88821.000;NULL;8;0;Strategy4;5543897.00;56766.000;154497.000
358;XFIretirement357;retirement for client 6;2016-02-12 20:57:20;21723408.00;44764.000;NULL;6;9;Strategy4;1428452.00;11578.000;177499.000
359;MRLretirement358;retirement for client 23;2016-02-12 20:57:20;7381069.00;91456.000;NULL;23;6;Strategy7;8568233.00;50935.000;36110.000
360;WCVgrowth359;growth for client 6;2016-02-12 20:57:20;93752799.00;86687.000;NULL;6;4;Strategy8;5909749.00;7189.000;83371.000
361;UBSaccount360;account for client 32;2016-02-12 20:57:20;18917167.00;23084.000;NULL;32;1;FIDynamic;446479.00;78400.000;196252.000
362;MRGsavings361;savings for client 47;2016-02-12 20:57:20;92989888.00;63661.000;NULL;47;8;Strategy6;4280741.00;74856.000;146865.000
363;WCVaccount362;account for client 11;2016-02-12 20:57:20;53177371.00;85558.000;NULL;11;2;E2;189402.00;23409.000;110478.000
364;MRLsavings363;savings for client 49;2016-02-12 20:57:20;24045925.00;3180.000;NULL;49;0;Strategy9;8485843.00;96869.000;97451.000
365;UBSgrowth364;growth for client 17;2016-02-12 20:57:20;38648208.00;49965.000;NULL;17;3;Strategy4;906029.00;7640.000;196640.000
366;WCVgrowth365;growth for client 21;2016-02-12 20:57:20;85992615.00;80123.000;NULL;21;0;EquityIndex;5446417.00;47847.000;105209.000
367;WCVgrowth366;growth for client 47;2016-02-12 20:57:21;58095140.00;1913.000;NULL;47;8;FixedIncome;7456364.00;19813.000;134281.000
368;XFIaccount367;account for client 29;2016-02-12 20:57:21;73394281.00;54106.000;NULL;29;8;FI;9707065.00;92069.000;115627.000
369;XFIaccount368;account for client 13;2016-02-12 20:57:21;10976303.00;20005.000;NULL;13;5;EquityIndex;1760848.00;78479.000;12163.000
370;UBSgrowth369;growth for client 10;2016-02-12 20:57:21;94042887.00;53004.000;NULL;10;7;Strategy6;7058458.00;79398.000;164613.000
371;MRLgrowth370;growth for client 17;2016-02-12 20:57:21;15079659.00;30194.000;NULL;17;4;E2;2602898.00;50198.000;125715.000
372;UBSgrowth371;growth for client 16;2016-02-12 20:57:21;71116975.00;61818.000;NULL;16;4;Strategy9;2680748.00;98440.000;2222.000
373;MRGaccount372;account for client 16;2016-02-12 20:57:21;17672012.00;79219.000;NULL;16;2;Strategy6;3474342.00;48227.000;130764.000
374;MRGaccount373;account for client 16;2016-02-12 20:57:21;27220521.00;95428.000;NULL;16;5;FIDynamic;7648334.00;54878.000;4051.000
375;MRGgrowth374;growth for client 22;2016-02-12 20:57:21;90595346.00;93003.000;NULL;22;6;E2;7185134.00;51035.000;69322.000
376;WCVsavings375;savings for client 33;2016-02-12 20:57:21;83036769.00;94054.000;NULL;33;0;Strategy1;4851060.00;18440.000;70848.000
377;MRGaccount376;account for client 26;2016-02-12 20:57:21;46720659.00;97287.000;NULL;26;4;Strategy7;6275660.00;97868.000;131402.000
378;WCVgrowth377;growth for client 14;2016-02-12 20:57:21;14398317.00;21573.000;NULL;14;6;E2;6077441.00;73454.000;183138.000
379;MRGaccount378;account for client 14;2016-02-12 20:57:21;66849541.00;40917.000;NULL;14;8;Strategy8;7260163.00;59744.000;143111.000
380;UBSaccount379;account for client 3;2016-02-12 20:57:21;8095179.00;26259.000;NULL;3;7;FI;1935840.00;70356.000;90257.000
381;MRLsavings380;savings for client 29;2016-02-12 20:57:21;84623874.00;62865.000;NULL;29;7;Strategy1;5356807.00;6424.000;178889.000
382;UBSaccount381;account for client 7;2016-02-12 20:57:21;56637949.00;41863.000;NULL;7;3;AssetAlloc;9987879.00;27362.000;194440.000
383;WCVretirement382;retirement for client 48;2016-02-12 20:57:21;82548605.00;88147.000;NULL;48;4;Strategy5;1515726.00;40856.000;162878.000
384;MRLretirement383;retirement for client 7;2016-02-12 20:57:21;9633026.00;52328.000;NULL;7;8;Strategy3;9076418.00;17256.000;49395.000
385;MRGgrowth384;growth for client 47;2016-02-12 20:57:21;42500790.00;57217.000;NULL;47;3;E1;7300545.00;88406.000;95355.000
386;MRGaccount385;account for client 28;2016-02-12 20:57:21;88013418.00;18358.000;NULL;28;6;FixedIncome;8544277.00;85139.000;8192.000
387;MRLretirement386;retirement for client 22;2016-02-12 20:57:21;67851956.00;1065.000;NULL;22;1;FIDynamic;4381518.00;28019.000;90679.000
388;WCVsavings387;savings for client 9;2016-02-12 20:57:21;7502991.00;35310.000;NULL;9;2;FIDynamic;3257528.00;71316.000;86703.000
389;MRGsavings388;savings for client 36;2016-02-12 20:57:21;23953413.00;36647.000;NULL;36;8;Strategy4;311516.00;94511.000;28069.000
390;XFIretirement389;retirement for client 21;2016-02-12 20:57:21;47502319.00;64905.000;NULL;21;8;Strategy9;5988277.00;26578.000;195655.000
391;MRLgrowth390;growth for client 28;2016-02-12 20:57:21;59252667.00;20667.000;NULL;28;3;Strategy7;5821258.00;67465.000;153356.000
392;MRGgrowth391;growth for client 45;2016-02-12 20:57:21;48758938.00;96387.000;NULL;45;4;EquityIndex;6737012.00;13807.000;35748.000
